Text,Label
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
"I didn't watch the #GOPDebates tonight, so I was going to ask who won. Then I figured, I did.",0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Missing the #GOPDebates makes me glad I don't have cable. Missing #JonStewart last show makes me sad I don't have cable. #JonVoyage,1
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"I didn't watch the #GOPDebates tonight, so I was going to ask who won. Then I figured, I did.",0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,1
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
#Trump collapses; #Hillary non issue #MarcoRubio shined #Jeb2016 strong #Carson2016 articulate #Fiorina should join #GO…,1
No doubt! Huge bump! #Kasich #GopDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
"So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
"Watched #GOPDebates; loved #BenCarson closing statement. ""#Trump is affectionate mad man while Carson is affectionate person who cares.""🇺🇸",1
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
"Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand #…",0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
I need to order another green apple martini to process what the hell just happened. 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
The upside of being cruelly excluded from the #GOPDebates is that America won't get to know me!,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So Donald Trump is Biff from Back to the Future 2? #GOPDebates #womensrights #combover,0
TwitterLand: has God spoken to you about the #GOPDebates? What did she say?,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Well that's unfortunate. #GOPdebates,0
It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL,0
"So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",0
Donald Trumps loyalty is to America and the American people. Not to a political party. @GOP #GOPDebates #tcot #pjnet #MakeAm…,1
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
"So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",0
Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate …,0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate #GOPDebates",0
It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
#TedCruz headed into the Presidential Debates. GO TED!! #GOPDebates,1
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
An assassination attempt ...now GOP has to deal w/ th consequences #GOPDebate #GOPDebates @DRUDGE_REPORT,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate #GOPDebates",0
When did it become acceptable to have God be a topic in political debates in this country? #GOPDebates #shameful,0
@realDonaldTrump is the honey badger of candidates this round. #GOPDebate #GOPDebates great #FoxDebate tonight!,1
"@whitemamba23 100%!!! Hilary hanging with Kimye and Trump is dead center at #GOPDebates but a 3rd party is ""stupid""??",0
"To start th evening, RNC moderators dropped Atom Bomb on #Trump ...Trump kicked it thru th uprights #GOPDebate #GOPDebates @DRUDGE_REPORT",1
"So, Trump buys politicians, used bankruptcy to his advantage, skirted laws for money, and admitted to wanting single payer …",0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
I'm starting to worry that Trump is a field experiment. #GOPdebates,0
"So how much fun was that tonight, folks? #GOPDebates #ClownShow #DebateWithBernie",0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Donald Trumps loyalty is to America and the American people. Not to a political party. @GOP #GOPDebates #tcot #pjnet #MakeAm…,1
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
"If we don't hold everyone to the same standards during the #GOPDebates, what are they worth?",0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸 #GOPDebate #GOPDebates,0
Fox to Presidential Candidates: So lets all talk about God for a second. Founding Fathers: Jesus: #GOPDebates,1
Donald Trumps loyalty is to America and the American people. Not to a political party. @GOP #GOPDebates #tcot #pjnet #MakeAmericaGreatAgain!,1
"So many great jokes on Twitter tonight about the #GOPDebates, but not as many as there were on stage.",0
It was unfathomable that @megynkelly would ask Wasserman-Schultz to do a postmortem on the #GOPDebates. #SURREAL,0
We the American people pick the next President of United States not FOX News 🇺🇸 #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate #GOPDebates,0
"So how much fun was that tonight, folks? #GOPDebates #ClownShow #DebateWithBernie",0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,1
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
"Two #GOPDebates and last episode of @TheDailyShow with Jon Stewart. Several hours of comedy tonight, but all kind of sad too. #JonVoyage",0
So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate #GOPDebates,0
Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate #GOPDebates 🇺🇸,0
An assassination attempt ...now GOP has to deal w/ th consequences #GOPDebate #GOPDebates @nlsnt1,0
Pretty sure Twitter was invented for nights like this #GOPdebates #killpeopleandbreakthings,0
"@foxnews #gopdebates it was obvious FOX was interested in CONTROVERSY sadly, some of the questions ONLY designed for SHOCK value",0
